URL,U ID,Department,Name,Description,Creation Date,Last Update Date (data),Category,Owner UID,License,Data Provided By,Source Link,api_endpoint,Parent UID,provenance,Owner
https://data.lacity.org/d/96ed-v6c4,96ed-v6c4,,DWP - Water Purchased from MWD (Annually),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:25:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/96ed-v6c4.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/hb3h-x4v5,hb3h-x4v5,,DWP - Per Capita Water Use (gallons per day) (Annually),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:23:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/hb3h-x4v5.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/tnu8-nwkd,tnu8-nwkd,,DWP - Cumulative Miles of Water Main Replaced (Annually),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:20:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/tnu8-nwkd.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/khdk-aiwb,khdk-aiwb,,DWP - Water Main Breaks (Quarterly),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:19:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/khdk-aiwb.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/8anc-4ei4,8anc-4ei4,,Open Data SRTonnage Test Date Time OOO,,08/11/2014 08:16:00 PM +0000,08/11/2014 08:22:00 PM,,3qey-3zpp,,,,https://data.lacity.org/resource/8anc-4ei4.json,,official,Hanh
https://data.lacity.org/d/m9e8-cbaa,m9e8-cbaa,,DWP - Estimated and Total Bills (Monthly),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:17:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/m9e8-cbaa.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/3jpx-eb3k,3jpx-eb3k,,TEST Open Data SRTonnage Mar EV2014,TEST Bureau of Sanitation Tonnages,08/11/2014 07:25:00 PM +0000,08/12/2014 05:03:00 PM,A Livable and Sustainable City,mc98-5kjj,,Bureau of Sanitation,,https://data.lacity.org/resource/3jpx-eb3k.json,,official,sanodata
https://data.lacity.org/d/4yzd-5csn,4yzd-5csn,,Open Data SRTonnage 201402 Date-time Mod,,08/11/2014 07:01:00 PM +0000,08/11/2014 08:03:00 PM,,3qey-3zpp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/4yzd-5csn.json,,official,Hanh
https://data.lacity.org/d/ysfj-gjws,ysfj-gjws,,Open Data SRTonnage 201402 TEST,,08/11/2014 06:27:00 PM +0000,08/11/2014 06:34:00 PM,,3qey-3zpp,,,,https://data.lacity.org/resource/ysfj-gjws.json,,official,Hanh
https://data.lacity.org/d/skwd-zszg,skwd-zszg,LADWP,Department Of Water And Power (DWP) - Performance Metrics,This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 05:19:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,hb8e-gdsp,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/skwd-zszg.json,,official,LA DWP OpenData
https://data.lacity.org/d/mbhz-6it5,mbhz-6it5,Emergency Management,Emergency Management Department - Responder Training - Second Quarter 2014,"Emergency Management Department provided training for Emergency Operations Center (EOC), Department Operations Center (DOC), and Unified Command Post (UCP) responders for the period of April - June 2014",08/08/2014 09:55:00 PM +0000,08/08/2014 09:55:00 PM,A Safe City,vnsa-hifw,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/mbhz-6it5.json,,official,Emergency Management OpenData
https://data.lacity.org/d/g8j2-8vuc,g8j2-8vuc,Transportation,Traffic Signal Repair Summary FY14,Traffic Signal Repair Response Data for Fiscal Year 2014,08/07/2014 09:53:00 PM +0000,08/07/2014 09:53:00 PM,A Well Run City,epkx-23qu,Creative Commons 1.0 Universal (Public Domain Dedication),LADOT,,https://data.lacity.org/resource/g8j2-8vuc.json,,official,Mike Shimokochi
https://data.lacity.org/d/4xt2-w6zp,4xt2-w6zp,,DWP - Call Wait Time (minutes) (Monthly),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:15:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/4xt2-w6zp.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/bdsg-6nx4,bdsg-6nx4,,Finance - Investment Report Finding on Compliance (Monthly),This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 07:05:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/bdsg-6nx4.json,7y6s-y8bd,official,Miguel Sangalang
https://data.lacity.org/d/uidi-7jrp,uidi-7jrp,,Finance - Project: Customer Satisfaction Survey,This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 07:01:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tgn6-4379,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/uidi-7jrp.json,7y6s-y8bd,official,Mayor's Office OpenData
https://data.lacity.org/d/7kca-rjez,7kca-rjez,,Finance - Audit Penetration Rate FYTD (Monthly),This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 06:56:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/7kca-rjez.json,7y6s-y8bd,official,Miguel Sangalang
https://data.lacity.org/d/c7ey-27e6,c7ey-27e6,,Finance - % of Business Tax Renewal from Web Sources (Annual FY),This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 07:01:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/c7ey-27e6.json,7y6s-y8bd,official,Miguel Sangalang
https://data.lacity.org/d/wa2t-jgey,wa2t-jgey,,Finance - % of Lien Cases Resolved FYTD (Monthly),This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 06:58:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/wa2t-jgey.json,7y6s-y8bd,official,Miguel Sangalang
https://data.lacity.org/d/wseb-5dsx,wseb-5dsx,,Finance - Project: Paperless Program,This dataset contains metrics that measure the operational performance of the office of Finance. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/08/2014 06:37:00 PM +0000,04/15/2015 05:28:00 PM,A Well Run City,tgn6-4379,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/wseb-5dsx.json,7y6s-y8bd,official,Mayor's Office OpenData
https://data.lacity.org/d/4k67-bwgi,4k67-bwgi,Emergency Management,Emergency Management Department – Community Outreach - Second Quarter 2014,Community outreach conducted by the Emergency Management Department for the period of April - June 2014.,08/07/2014 10:41:00 PM +0000,08/07/2014 10:55:00 PM,A Safe City,vnsa-hifw,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/4k67-bwgi.json,,official,Emergency Management OpenData
https://data.lacity.org/d/2fun-z276,2fun-z276,,Personnel - % of exams completed in 150 days (Monthly),This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 11:01:00 PM +0000,05/18/2015 09:20:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Personnel,,https://data.lacity.org/resource/2fun-z276.json,bjf9-aept,official,Miguel Sangalang
https://data.lacity.org/d/dgt3-pgim,dgt3-pgim,,Personnel - # of LAFD firefighters hired pursuant to LAFD hiring plan  (Annual FY),This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/13/2014 11:09:00 PM +0000,05/18/2015 09:20:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Personnel,,https://data.lacity.org/resource/dgt3-pgim.json,bjf9-aept,official,Miguel Sangalang
https://data.lacity.org/d/yhkf-mfa5,yhkf-mfa5,,Traffic Signal Repair Summary FY15,Traffic Signal Repair Response Data for Fiscal Year 2015,08/07/2014 09:48:00 PM +0000,08/07/2014 09:48:00 PM,A Well Run City,epkx-23qu,Creative Commons 1.0 Universal (Public Domain Dedication),LADOT,,https://data.lacity.org/resource/yhkf-mfa5.json,,official,Mike Shimokochi
https://data.lacity.org/d/gh95-4bap,gh95-4bap,,Personnel - Average cost to the city for employee health benefits - Fire (Annual FY),This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 10:38:00 PM +0000,05/18/2015 09:20:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Personnel,,https://data.lacity.org/resource/gh95-4bap.json,bjf9-aept,official,Miguel Sangalang
https://data.lacity.org/d/yj57-2gzh,yj57-2gzh,,Bureau of Engineering (BOE) - # of completed building and open spaces capital projects (Annually FY),Number of capital projects that completed construction during the fiscal year.,08/07/2014 09:45:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/yj57-2gzh.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/tgmt-2a6b,tgmt-2a6b,,Bureau of Engineering (BOE) - % of S- permits issued within 60 minutes (Annually FY),S Permits are issued to connect facilities to the sanitary sewer system in the public right-of way.,08/07/2014 09:40:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/tgmt-2a6b.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/ez9p-jn7g,ez9p-jn7g,,Bureau of Engineering (BOE) - # of completed mobility capital projects (Annually FY),Number of capital projects that completed construction during the fiscal year.,08/07/2014 09:42:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/ez9p-jn7g.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/iieh-5tjn,iieh-5tjn,,Bureau of Engineering (BOE) - % of A- Permits in under 60 minutes (Monthly),This dataset contains metrics that measure the operational performance of the Bureau of Engineering. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:37:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/iieh-5tjn.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/vbnx-s3vu,vbnx-s3vu,,Bureau of Engineering (BOE) - % of A- Permits in under 60 minutes (Annual FY),A Permits are issued for small improvememts to be constructed in the public right-of-way. i.e. driveways and sidewalks,08/07/2014 09:35:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/vbnx-s3vu.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/xjhz-jdr5,xjhz-jdr5,,Personnel - Average cost to the city for employee health benefits - Civilians (Annual FY),This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:34:00 PM +0000,05/18/2015 09:20:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Personnel,,https://data.lacity.org/resource/xjhz-jdr5.json,bjf9-aept,official,Miguel Sangalang
https://data.lacity.org/d/eca4-pe67,eca4-pe67,,Bureau of Engineering (BOE) - # of completed clean water capital projects (Annual FY),This dataset contains metrics that measure the operational performance of the Bureau of Engineering. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:31:00 PM +0000,01/07/2015 02:40:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,https://data.lacity.org/resource/eca4-pe67.json,qscb-w9cg,official,Miguel Sangalang
https://data.lacity.org/d/4ihp-nkhm,4ihp-nkhm,,Open Data SRTonnage 201401,Irene is crazy.,08/07/2014 09:29:00 PM +0000,08/07/2014 09:30:00 PM,,3qey-3zpp,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/4ihp-nkhm.json,,official,Hanh
https://data.lacity.org/d/qdyf-5ri2,qdyf-5ri2,,Bureau of Street Lighting (BSL) - Cumulative # of street lights converted to LED (Monthly),This dataset contains metrics that measure the operational performance of the Bureau of Street Lighting. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/12/2014 01:35:00 AM +0000,01/31/2018 05:21:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Street Lighting,,https://data.lacity.org/resource/qdyf-5ri2.json,5y5q-d9ew,official,Miguel Sangalang
https://data.lacity.org/d/rypi-ztpn,rypi-ztpn,,BCA- Prevailing wage restitution collected (Annual FY),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:27:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/rypi-ztpn.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/h47t-jpbt,h47t-jpbt,,Bureau of Sanitation (BOS) - Citywide Recycling Diversion Rate (%) (Annual FY),This dataset contains metrics that measure the operational performance of the Bureau of Sanitation. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:23:00 PM +0000,02/11/2015 09:46:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Sanitation,,https://data.lacity.org/resource/h47t-jpbt.json,k4na-vjy6,official,Miguel Sangalang
https://data.lacity.org/d/3tyn-3f6v,3tyn-3f6v,,Bureau of Sanitation (BOS) - # of Miles of Sewer Cleaned FTYD (Monthly),This dataset contains metrics that measure the operational performance of the Bureau of Sanitation. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:20:00 PM +0000,02/11/2015 09:46:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Sanitation,,https://data.lacity.org/resource/3tyn-3f6v.json,k4na-vjy6,official,Miguel Sangalang
https://data.lacity.org/d/xwxu-34hi,xwxu-34hi,,BCA- Backlog of unprocessed (D/M/WBE) application files (Quarterly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:17:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/xwxu-34hi.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/bndh-6v3p,bndh-6v3p,,BCA- # of days to Process Business Inclusion Reviews (Quarterly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:30:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/bndh-6v3p.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/923i-t29m,923i-t29m,,BCA- PLA construction hours- disadvantage hire (%) (Quarterly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:13:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/923i-t29m.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/8ise-f6qn,8ise-f6qn,,BCA- PLA construction hours-local apprentices (%) (Quarterly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 09:05:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/8ise-f6qn.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/hzc5-2ype,hzc5-2ype,,Bureau of Sanitation (BOS) - # of Miles of Sewer Cleaned FYTD (Annual FY),The Bureau of Sanitation cleans sewers to help prevent the chance of overflows and prevents waste water from entering the environment.  This data is reported by the Bureau of Sanitation on a monthly basis to arrive at fiscal year to date figures.,08/07/2014 09:05:00 PM +0000,02/11/2015 09:46:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Sanitation,,https://data.lacity.org/resource/hzc5-2ype.json,k4na-vjy6,official,Miguel Sangalang
https://data.lacity.org/d/x4uz-qngc,x4uz-qngc,,Bureau of Sanitation (BOS) - # of Catch Basins Cleaned (Annual FY),"Catch basins are designed to divert storm water from our streets to rivers and the ocean. When catch basins are clogged with debris, street flooding may occur and our waterways become polluted with trash. It is a metric which is reported by the Bureau of Sanitation.",08/07/2014 09:03:00 PM +0000,02/11/2015 09:46:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Sanitation,,https://data.lacity.org/resource/x4uz-qngc.json,k4na-vjy6,official,Miguel Sangalang
https://data.lacity.org/d/jsae-mt2h,jsae-mt2h,,Library - Circulation of E-media (Monthly),This dataset contains metrics that measure the operational performance of the Library. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 08:47:00 PM +0000,12/17/2014 12:24:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Library,,https://data.lacity.org/resource/jsae-mt2h.json,kkby-9hji,official,Miguel Sangalang
https://data.lacity.org/d/ahiz-d2np,ahiz-d2np,,Library - Library Circulation (Annually FY),This dataset contains metrics that measure the operational performance of the Library. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 08:49:00 PM +0000,12/17/2014 12:24:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Library,,https://data.lacity.org/resource/ahiz-d2np.json,kkby-9hji,official,Miguel Sangalang
https://data.lacity.org/d/jsy6-hmjg,jsy6-hmjg,,Library - # of visitors to the Central Library in millions (Annually FY),This dataset contains metrics that measure the operational performance of the Library. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 08:42:00 PM +0000,12/17/2014 12:24:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Library,,https://data.lacity.org/resource/jsy6-hmjg.json,kkby-9hji,official,Miguel Sangalang
https://data.lacity.org/d/wm7w-qzih,wm7w-qzih,,Library - # of visitors to branch libraries in millions (Annually FY),This dataset contains metrics that measure the operational performance of the Library. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 08:40:00 PM +0000,12/17/2014 12:24:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Library,,https://data.lacity.org/resource/wm7w-qzih.json,kkby-9hji,official,Miguel Sangalang
https://data.lacity.org/d/wezk-6ehf,wezk-6ehf,,Personnel - Cost Avoidance (Monthly),This dataset contains metrics that measure the operational performance of the Personnel Department. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 06:32:00 PM +0000,05/18/2015 09:20:00 PM,A Well Run City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Personnel,,https://data.lacity.org/resource/wezk-6ehf.json,bjf9-aept,official,Miguel Sangalang
https://data.lacity.org/d/shdd-r86w,shdd-r86w,,BCA- Miles of streets patrolled via Peak Hours Grid(Monthly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 06:31:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/shdd-r86w.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/tpcp-dezp,tpcp-dezp,,BCA- PLA construction hours- local hire (%) (Quarterly),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 06:35:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/tpcp-dezp.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/thyx-mdmn,thyx-mdmn,,BCA- # of private development inspections (Annually),This dataset contains metrics that measure the operational performance of the Bureau of Contract Administration. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/07/2014 06:10:00 PM +0000,01/07/2015 12:47:00 AM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Contract Administration,,https://data.lacity.org/resource/thyx-mdmn.json,xr6g-advn,official,Miguel Sangalang
https://data.lacity.org/d/3a98-5znz,3a98-5znz,,DWP - Recycled Water Use in Acre Feet (Monthly),This dataset contains metrics that measure the operational performance of the Department of Water and Power. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,08/11/2014 08:39:00 PM +0000,08/12/2015 04:45:00 PM,A Livable and Sustainable City,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Water and Power,,https://data.lacity.org/resource/3a98-5znz.json,skwd-zszg,official,Miguel Sangalang
https://data.lacity.org/d/ji4u-3yhf,ji4u-3yhf,,Zoo - % of restrooms inspected weekly (Annually FY),This represents the % of the time that daily restroom plumbing infrastructure inspections are conducted.,08/07/2014 06:08:00 PM +0000,04/22/2015 09:17:00 PM,,tyhz-nfmm,Creative Commons 1.0 Universal (Public Domain Dedication),,,https://data.lacity.org/resource/ji4u-3yhf.json,5mwy-kfkk,official,Miguel Sangalang
